,DATETIMEDATA,PM25,PM10,O3,CO,NO2,SO2,WS,TEMP,RH,WD
272,2024-01-12 08:00:00,25.9,,,0.46,5.0,,121,29,68,7
273,2024-01-12 09:00:00,22.4,,,0.47,5.0,,121,30,66,7
274,2024-01-12 10:00:00,22.8,,,0.42,3.0,,121,30,64,7
275,2024-01-12 11:00:00,22.7,,,0.44,13.0,,121,32,57,7
276,2024-01-12 12:00:00,25.4,,,0.44,5.0,,121,34,51,8
277,2024-01-12 13:00:00,21.4,,,,,,121,33,54,8
278,2024-01-12 14:00:00,24.4,,,0.43,4.0,,121,35,47,8
279,2024-01-12 15:00:00,23.6,,,0.45,5.0,,121,34,49,8
280,2024-01-12 16:00:00,25.5,,,0.51,8.0,,121,33,53,7
281,2024-01-12 17:00:00,27.3,,,0.49,8.0,,121,32,60,7
282,2024-01-12 18:00:00,28.7,,,0.55,13.0,,121,30,66,7
283,2024-01-12 19:00:00,34.6,,,0.58,16.0,,121,29,70,7
284,2024-01-12 20:00:00,30.4,,,0.51,14.0,,121,29,71,7
285,2024-01-12 21:00:00,28.0,,,0.59,16.0,,121,29,71,7
286,2024-01-12 22:00:00,28.3,,,0.54,13.0,,121,29,71,7
287,2024-01-12 23:00:00,27.6,,,0.48,11.0,,121,28,73,7
288,2024-01-13 00:00:00,31.8,,,0.49,11.0,,121,28,78,6
289,2024-01-13 01:00:00,29.3,,,0.45,9.0,,121,27,82,6
290,2024-01-13 02:00:00,30.8,,,0.51,8.0,,121,27,85,6
291,2024-01-13 03:00:00,32.5,,,0.37,2.0,,121,27,87,6
292,2024-01-13 04:00:00,24.2,,,0.38,2.0,,121,27,83,6
293,2024-01-13 05:00:00,25.9,,,0.38,4.0,,121,26,84,6
294,2024-01-13 06:00:00,26.8,,,0.46,9.0,,121,26,87,6
295,2024-01-13 07:00:00,26.8,,,0.55,10.0,,121,27,79,6
296,2024-01-13 08:00:00,29.6,,,0.45,7.0,,121,29,70,7
297,2024-01-13 09:00:00,31.7,,,0.49,12.0,,121,31,63,7
298,2024-01-13 10:00:00,30.5,,,0.47,6.0,,121,31,61,7
299,2024-01-13 11:00:00,34.1,,,0.44,5.0,,121,31,58,7
300,2024-01-13 12:00:00,28.2,,,0.44,4.0,,121,33,52,7
301,2024-01-13 13:00:00,29.0,,,0.44,5.0,,121,33,52,7
302,2024-01-13 14:00:00,29.8,,,,,,121,34,50,8
303,2024-01-13 15:00:00,26.3,,,0.48,4.0,,121,35,46,8
304,2024-01-13 16:00:00,26.4,,,0.45,4.0,,121,35,45,8
305,2024-01-13 17:00:00,30.1,,,0.44,6.0,,121,33,50,8
306,2024-01-13 18:00:00,28.0,,,0.52,9.0,,121,31,64,7
307,2024-01-13 19:00:00,34.2,,,0.58,12.0,,121,30,71,7
308,2024-01-13 20:00:00,38.0,,,0.53,10.0,,121,29,73,7
309,2024-01-13 21:00:00,27.7,,,0.56,13.0,,121,29,74,7
310,2024-01-13 22:00:00,35.1,,,0.59,15.0,,121,29,75,7
311,2024-01-13 23:00:00,33.6,,,0.43,3.0,,121,28,68,6
312,2024-01-14 00:00:00,24.2,,,0.39,2.0,,121,28,66,6
313,2024-01-14 01:00:00,25.7,,,,,,121,28,68,6
314,2024-01-14 02:00:00,28.1,,,0.39,0.0,,121,27,67,6
315,2024-01-14 03:00:00,27.0,,,0.45,0.0,,121,27,71,6
316,2024-01-14 04:00:00,24.6,,,0.41,0.0,,121,27,75,6
317,2024-01-14 05:00:00,24.8,,,0.42,2.0,,121,26,76,6
318,2024-01-14 06:00:00,26.9,,,0.38,2.0,,121,26,76,6
319,2024-01-14 07:00:00,25.8,,,0.43,5.0,,121,27,75,6
320,2024-01-14 08:00:00,30.7,,,0.48,4.0,,121,29,66,7
321,2024-01-14 09:00:00,28.0,,,0.49,2.0,,121,30,61,7
322,2024-01-14 10:00:00,43.8,,,0.48,3.0,,121,32,55,7
323,2024-01-14 11:00:00,27.9,,,0.47,3.0,,121,32,54,7
324,2024-01-14 12:00:00,31.8,,,0.49,4.0,,121,33,53,7
325,2024-01-14 13:00:00,31.8,,,0.48,5.0,,121,33,55,7
326,2024-01-14 14:00:00,33.9,,,0.45,1.0,,121,32,57,8
327,2024-01-14 15:00:00,28.5,,,,,,121,33,56,8
328,2024-01-14 16:00:00,28.9,,,0.46,2.0,,121,33,54,8
329,2024-01-14 17:00:00,29.3,,,0.52,6.0,,121,31,62,7
330,2024-01-14 18:00:00,31.7,,,0.65,10.0,,121,30,64,7
331,2024-01-14 19:00:00,36.6,,,0.73,11.0,,121,29,69,7
332,2024-01-14 20:00:00,47.6,,,0.64,11.0,,121,29,68,7
333,2024-01-14 21:00:00,50.4,,,0.55,6.0,,121,29,62,7
334,2024-01-14 22:00:00,41.3,,,0.57,15.0,,121,29,64,6
335,2024-01-14 23:00:00,32.0,,,0.45,8.0,,121,28,68,6
336,2024-01-15 00:00:00,35.5,,,0.41,2.0,,121,27,71,6
337,2024-01-15 01:00:00,31.0,,,0.38,1.0,,121,27,74,6
338,2024-01-15 02:00:00,32.8,,,0.42,0.0,,121,27,76,6
339,2024-01-15 03:00:00,30.3,,,0.46,1.0,,121,27,78,6
340,2024-01-15 04:00:00,26.7,,,0.39,0.0,,121,26,78,6
341,2024-01-15 05:00:00,28.9,,,0.35,1.0,,121,26,77,6
342,2024-01-15 06:00:00,29.4,,,0.42,4.0,,121,26,78,6
343,2024-01-15 07:00:00,32.4,,,0.56,12.0,,121,27,76,6
344,2024-01-15 08:00:00,35.6,,,0.54,6.0,,121,29,69,7
345,2024-01-15 09:00:00,36.9,,,0.52,4.0,,121,30,59,7
346,2024-01-15 10:00:00,31.4,,,0.49,4.0,,121,32,54,7
347,2024-01-15 11:00:00,26.8,,,0.44,5.0,,121,33,52,7
348,2024-01-15 12:00:00,27.6,,,0.43,4.0,,121,33,51,7
349,2024-01-15 13:00:00,29.1,,,0.51,6.0,,121,35,47,8
350,2024-01-15 14:00:00,28.9,,,0.49,5.0,,121,35,45,8
351,2024-01-15 15:00:00,28.5,,,0.5,5.0,,121,35,44,8
352,2024-01-15 16:00:00,27.1,,,,,,121,35,44,8
353,2024-01-15 17:00:00,32.8,,,0.51,8.0,,121,33,49,7
354,2024-01-15 18:00:00,30.8,,,0.6,13.0,,121,32,56,7
355,2024-01-15 19:00:00,33.1,,,0.58,10.0,,121,31,61,7
356,2024-01-15 20:00:00,38.6,,,0.57,9.0,,121,30,64,7
357,2024-01-15 21:00:00,36.3,,,1.06,13.0,,121,30,67,7
358,2024-01-15 22:00:00,36.2,,,0.51,5.0,,121,29,66,7
359,2024-01-15 23:00:00,40.7,,,0.46,3.0,,121,29,66,7
360,2024-01-16 00:00:00,35.6,,,0.47,1.0,,121,29,69,6
361,2024-01-16 01:00:00,36.6,,,0.37,1.0,,121,28,69,6
362,2024-01-16 02:00:00,23.2,,,0.38,0.0,,121,27,70,6
363,2024-01-16 03:00:00,18.3,,,0.41,,,121,27,71,6
